,episode,step,action,reward
1447,2,448,"1,2,3,1,1",0
1448,2,449,"4,1,3,1,0",0
1449,2,450,"2,1,3,2,0",1
1450,2,451,"5,6,0,1,0",0
1451,2,452,"1,2,6,6,0",0
1452,2,453,"1,1,3,1,1",0
1453,2,454,"5,0,3,1,4",0
1454,2,455,"1,0,0,1,1",1
1455,2,456,"4,1,0,1,2",0
1456,2,457,"4,2,0,1,4",0
1457,2,458,"1,0,3,2,1",1
1458,2,459,"1,6,0,1,1",2
1459,2,460,"1,6,3,1,0",0
1460,2,461,"1,1,0,1,1",1
1461,2,462,"5,1,0,3,0",1
1462,2,463,"2,5,0,6,4",0
1463,2,464,"5,1,0,2,0",0
1464,2,465,"1,0,3,1,0",0
1465,2,466,"2,1,3,2,1",0
1466,2,467,"6,1,3,6,1",0
1467,2,468,"4,1,3,6,0",0
1468,2,469,"1,2,3,1,2",2
1469,2,470,"4,5,3,1,6",0
1470,2,471,"6,6,3,1,0",0
1471,2,472,"1,1,3,6,1",0
1472,2,473,"5,4,0,6,2",0
1473,2,474,"5,1,3,1,6",0
1474,2,475,"4,1,3,3,4",0
1475,2,476,"1,2,0,3,2",0
1476,2,477,"1,1,3,1,0",1
1477,2,478,"2,0,0,2,2",1
1478,2,479,"1,1,3,1,2",2
1479,2,480,"1,6,3,6,1",0
1480,2,481,"1,1,3,1,1",2
1481,2,482,"1,5,3,1,0",2
1482,2,483,"2,1,0,1,0",1
1483,2,484,"2,0,3,6,4",0
1484,2,485,"4,1,0,1,2",0
1485,2,486,"1,1,6,1,2",0
1486,2,487,"1,5,3,1,2",0
1487,2,488,"4,1,0,1,0",0
1488,2,489,"1,0,3,6,1",0
1489,2,490,"1,1,3,2,2",0
1490,2,491,"4,0,0,3,4",0
1491,2,492,"4,1,0,1,5",0
1492,2,493,"6,5,5,4,0",0
1493,2,494,"1,1,0,1,0",0
1494,2,495,"1,6,0,1,2",0
1495,2,496,"2,6,3,1,1",0
1496,2,497,"1,1,3,1,0",0
1497,2,498,"4,1,3,1,4",0
1498,2,499,"4,4,0,2,5",0
1499,2,500,"1,6,3,1,0",0
1500,2,501,"1,1,3,6,5",0
1501,2,502,"1,6,3,3,1",1
1502,2,503,"3,0,3,1,2",0
1503,2,504,"5,1,2,1,1",1
1504,2,505,"5,1,3,6,1",1
1505,2,506,"6,6,3,1,0",0
1506,2,507,"0,1,3,3,4",1
1507,2,508,"1,0,3,1,2",0
1508,2,509,"1,1,6,3,1",0
1509,2,510,"4,1,0,4,4",0
1510,2,511,"0,5,1,1,2",1
1511,2,512,"1,0,3,1,2",1
1512,2,513,"1,5,0,1,0",1
1513,2,514,"1,0,0,1,2",1
1514,2,515,"1,2,0,1,2",1
1515,2,516,"1,1,0,6,0",0
1516,2,517,"5,1,0,2,0",1
1517,2,518,"0,1,0,6,2",2
1518,2,519,"2,6,3,6,1",0
1519,2,520,"6,4,0,3,1",0
1520,2,521,"2,1,0,6,2",0
1521,2,522,"1,4,0,4,2",0
1522,2,523,"4,0,3,1,1",0
1523,2,524,"3,2,6,1,1",0
1524,2,525,"1,6,3,0,0",1
1525,2,526,"1,6,3,1,0",1
1526,2,527,"1,1,6,6,1",0
1527,2,528,"2,1,3,1,0",1
1528,2,529,"1,1,3,1,2",0
1529,2,530,"2,1,6,3,1",0
1530,2,531,"6,2,0,1,0",0
1531,2,532,"1,0,0,6,0",0
1532,2,533,"1,1,3,6,1",0
1533,2,534,"1,1,3,3,4",0
1534,2,535,"2,1,0,1,5",0
1535,2,536,"1,1,0,2,2",0
1536,2,537,"2,1,6,6,0",0
1537,2,538,"1,0,3,6,4",0
1538,2,539,"5,1,3,1,2",0
1539,2,540,"1,1,3,1,0",1
1540,2,541,"4,1,3,0,1",0
1541,2,542,"0,1,0,1,1",0
1542,2,543,"1,5,3,3,0",0
1543,2,544,"1,0,6,3,0",0
1544,2,545,"4,1,3,6,0",1
1545,2,546,"4,1,3,1,2",1
1546,2,547,"1,0,3,1,4",0
1547,2,548,"0,0,3,1,0",1
1548,2,549,"5,0,0,2,2",0
1549,2,550,"2,6,3,1,0",1
1550,2,551,"4,1,0,1,2",0
1551,2,552,"4,1,0,6,5",1
1552,2,553,"4,1,3,2,2",1
1553,2,554,"0,6,3,1,4",1
1554,2,555,"1,1,0,2,0",1
1555,2,556,"1,0,3,1,1",1
1556,2,557,"1,1,0,1,1",1
1557,2,558,"4,5,3,1,2",0
1558,2,559,"4,1,3,1,2",0
1559,2,560,"2,1,3,1,2",1
1560,2,561,"1,1,0,1,5",1
1561,2,562,"1,4,3,1,2",2
1562,2,563,"5,2,0,1,1",2
1563,2,564,"4,1,0,1,2",0
1564,2,565,"1,1,3,1,3",0
1565,2,566,"4,5,3,1,1",0
1566,2,567,"1,2,0,2,0",1
1567,2,568,"1,1,0,1,0",1
1568,2,569,"1,1,0,1,2",2
1569,2,570,"6,1,3,6,0",0
1570,2,571,"1,6,0,4,0",1
1571,2,572,"1,2,0,2,4",0
1572,2,573,"1,1,0,1,2",0
1573,2,574,"1,1,3,0,2",1
1574,2,575,"1,0,3,6,0",1
1575,2,576,"1,5,3,0,1",1
1576,2,577,"1,1,0,1,0",0
1577,2,578,"1,1,3,1,4",0
1578,2,579,"1,1,0,3,0",1
1579,2,580,"1,0,3,2,6",1
1580,2,581,"5,1,3,1,4",0
1581,2,582,"2,1,0,1,4",1
1582,2,583,"2,0,0,2,2",2
1583,2,584,"1,1,3,2,0",2
1584,2,585,"1,0,3,6,2",2
1585,2,586,"2,0,1,2,0",0
1586,2,587,"1,1,0,1,2",2
1587,2,588,"2,1,0,1,0",1
1588,2,589,"2,0,3,1,2",0
1589,2,590,"0,4,3,1,0",1
1590,2,591,"1,0,3,4,2",0
1591,2,592,"1,1,3,1,1",0
1592,2,593,"5,0,3,1,0",0
1593,2,594,"5,1,3,1,1",0
1594,2,595,"1,1,3,1,4",0
1595,2,596,"0,2,3,1,2",0
1596,2,597,"4,0,0,1,4",0
1597,2,598,"2,1,0,6,2",1
1598,2,599,"4,1,6,1,0",1
1599,2,600,"4,0,0,1,1",0
1600,2,601,"5,5,0,2,0",0
1601,2,602,"1,0,0,1,2",1
1602,2,603,"2,6,3,1,4",0
1603,2,604,"2,0,3,1,0",0
1604,2,605,"1,5,3,1,5",1
1605,2,606,"1,0,2,2,5",1
1606,2,607,"1,1,3,6,1",0
1607,2,608,"1,4,3,1,4",1
1608,2,609,"2,1,3,1,2",1
1609,2,610,"1,1,2,4,5",1
1610,2,611,"4,1,3,1,2",2
1611,2,612,"2,1,0,1,0",1
1612,2,613,"1,2,3,3,5",1
1613,2,614,"1,1,0,6,0",1
1614,2,615,"2,1,3,2,2",2
1615,2,616,"6,1,3,1,2",0
1616,2,617,"1,1,3,1,1",1
1617,2,618,"1,4,3,1,1",2
1618,2,619,"1,1,0,1,1",0
1619,2,620,"3,6,3,1,2",1
1620,2,621,"1,0,3,2,1",0
1621,2,622,"1,1,0,2,2",1
1622,2,623,"1,1,0,1,5",0
1623,2,624,"4,0,3,1,4",0
1624,2,625,"2,1,0,1,4",1
1625,2,626,"0,1,3,1,0",0
1626,2,627,"2,1,3,0,1",0
1627,2,628,"4,1,0,2,2",0
1628,2,629,"1,6,0,2,4",0
1629,2,630,"4,0,0,3,4",0
1630,2,631,"5,1,2,1,2",1
1631,2,632,"2,1,6,3,4",0
1632,2,633,"6,0,3,1,2",1
1633,2,634,"4,1,6,1,1",0
1634,2,635,"1,1,3,6,1",1
1635,2,636,"0,0,3,6,0",0
1636,2,637,"1,1,3,6,0",1
1637,2,638,"1,1,3,1,2",1
1638,2,639,"5,0,3,0,2",1
1639,2,640,"0,0,3,1,4",0
1640,2,641,"1,6,1,2,4",0
1641,2,642,"1,5,0,3,0",1
1642,2,643,"1,1,3,6,1",0
1643,2,644,"1,1,0,1,0",0
1644,2,645,"1,1,3,1,1",0
1645,2,646,"1,1,0,6,4",0
1646,2,647,"0,1,0,4,1",1
1647,2,648,"1,1,0,6,5",0
1648,2,649,"2,6,0,2,0",1
1649,2,650,"3,5,1,1,2",0
1650,2,651,"4,5,0,2,2",1
1651,2,652,"2,1,0,1,4",2
1652,2,653,"5,0,0,2,0",2
1653,2,654,"2,1,3,1,4",1
1654,2,655,"0,6,0,1,1",1
1655,2,656,"1,1,6,1,0",0
1656,2,657,"1,2,3,6,4",0
1657,2,658,"1,1,3,1,2",0
1658,2,659,"5,0,1,1,2",1
1659,2,660,"1,1,3,6,0",0
1660,2,661,"2,2,1,1,0",0
1661,2,662,"1,0,3,2,0",2
1662,2,663,"2,1,3,6,1",1
1663,2,664,"5,0,6,1,2",0
1664,2,665,"2,6,3,1,0",2
1665,2,666,"1,1,0,1,4",0
1666,2,667,"1,1,3,6,5",1
1667,2,668,"1,1,3,4,2",1
1668,2,669,"1,1,2,2,2",1
1669,2,670,"1,1,3,1,2",2
1670,2,671,"1,4,0,1,1",2
1671,2,672,"4,1,0,1,4",0
1672,2,673,"1,1,3,3,0",0
1673,2,674,"4,6,3,1,5",0
1674,2,675,"5,6,3,4,2",0
1675,2,676,"1,1,0,3,0",0
1676,2,677,"1,0,0,6,0",0
1677,2,678,"5,0,3,1,0",1
1678,2,679,"1,1,3,1,2",0
1679,2,680,"4,1,3,1,0",1
1680,2,681,"1,1,3,1,1",0
1681,2,682,"1,6,0,1,4",0
1682,2,683,"2,0,3,1,1",0
1683,2,684,"1,1,3,0,1",0
1684,2,685,"2,0,6,1,1",0
1685,2,686,"4,1,3,1,0",0
1686,2,687,"2,1,3,2,5",0
1687,2,688,"2,1,0,6,0",0
1688,2,689,"0,5,0,0,4",0
1689,2,690,"1,1,0,3,1",0
1690,2,691,"1,1,4,1,4",0
1691,2,692,"1,0,6,6,0",0
1692,2,693,"2,1,0,6,1",0
1693,2,694,"1,1,3,4,4",0
1694,2,695,"2,0,6,1,3",0
1695,2,696,"3,1,3,3,2",0
1696,2,697,"5,1,3,1,2",0
1697,2,698,"2,1,3,2,2",0
1698,2,699,"2,0,3,1,0",0
1699,2,700,"1,1,3,6,0",1
1700,2,701,"1,1,3,1,4",0
1701,2,702,"1,4,3,2,0",1
1702,2,703,"1,6,0,6,2",1
1703,2,704,"2,1,0,1,1",0
1704,2,705,"2,0,3,3,2",0
1705,2,706,"2,1,0,6,0",0
1706,2,707,"1,0,6,1,1",0
1707,2,708,"1,6,0,1,2",0
1708,2,709,"4,1,0,1,0",0
1709,2,710,"0,1,6,1,2",0
1710,2,711,"1,1,0,1,4",0
1711,2,712,"1,5,0,6,2",0
1712,2,713,"6,1,1,6,2",0
1713,2,714,"4,1,0,1,0",0
1714,2,715,"1,0,0,1,2",0
1715,2,716,"1,5,3,1,1",0
1716,2,717,"4,1,5,3,0",0
1717,2,718,"1,1,0,4,2",0
1718,2,719,"1,1,3,1,2",0
1719,2,720,"1,1,3,1,2",0
1720,2,721,"4,0,0,6,2",0
1721,2,722,"4,4,3,1,1",0
1722,2,723,"1,1,0,1,1",0
1723,2,724,"2,0,3,1,2",1
1724,2,725,"1,1,6,1,1",0
1725,2,726,"4,1,6,2,0",1
1726,2,727,"1,1,3,3,4",0
1727,2,728,"1,1,0,1,0",0
1728,2,729,"1,1,3,1,1",0
1729,2,730,"4,1,3,0,4",0
1730,2,731,"0,0,0,1,5",0
1731,2,732,"1,1,0,1,2",0
1732,2,733,"2,6,3,2,2",0
1733,2,734,"1,6,0,4,3",0
1734,2,735,"1,1,3,1,5",0
1735,2,736,"2,0,3,3,4",0
1736,2,737,"1,1,3,2,2",0
1737,2,738,"3,1,3,1,2",0
1738,2,739,"0,6,3,1,2",0
1739,2,740,"0,1,0,3,5",1
1740,2,741,"1,0,3,1,0",0
1741,2,742,"1,1,0,1,2",0
1742,2,743,"1,2,0,4,1",0
1743,2,744,"4,1,0,6,4",1
1744,2,745,"1,1,0,1,1",1
1745,2,746,"1,6,0,5,1",1
1746,2,747,"2,2,0,1,1",0
1747,2,748,"4,4,3,1,1",0
1748,2,749,"1,1,0,6,4",0
1749,2,750,"5,1,0,4,1",0
1750,2,751,"1,5,3,1,1",0
1751,2,752,"1,0,0,1,1",0
1752,2,753,"1,1,3,1,0",0
1753,2,754,"1,1,3,1,1",0
1754,2,755,"4,1,0,1,2",0
1755,2,756,"1,1,3,1,0",1
1756,2,757,"1,1,3,1,0",1
1757,2,758,"5,1,6,1,0",1
1758,2,759,"1,1,3,3,2",1
1759,2,760,"4,1,0,1,5",1
1760,2,761,"1,0,3,3,0",3
1761,2,762,"2,2,0,6,0",1
1762,2,763,"1,1,0,1,4",1
1763,2,764,"1,6,3,1,0",2
1764,2,765,"1,0,0,1,2",1
1765,2,766,"2,1,0,1,0",0
1766,2,767,"1,1,3,1,2",0
1767,2,768,"5,0,3,4,0",0
1768,2,769,"6,1,3,1,2",0
1769,2,770,"5,6,3,1,0",0
1770,2,771,"0,0,3,1,0",2
1771,2,772,"2,0,3,1,2",1
1772,2,773,"1,4,3,1,2",1
1773,2,774,"1,1,0,1,2",1
1774,2,775,"2,1,3,6,1",1
1775,2,776,"4,0,0,1,0",1
1776,2,777,"1,1,3,1,0",1
1777,2,778,"0,0,0,1,1",0
1778,2,779,"1,1,3,3,0",0
1779,2,780,"5,1,3,2,0",0
1780,2,781,"1,1,3,1,0",1
1781,2,782,"1,1,0,1,1",0
1782,2,783,"5,1,0,1,2",0
1783,2,784,"1,4,3,6,0",0
1784,2,785,"0,1,0,1,0",1
1785,2,786,"4,1,3,1,5",0
1786,2,787,"3,4,0,1,1",0
1787,2,788,"1,5,0,1,4",0
1788,2,789,"1,4,0,1,2",1
1789,2,790,"4,6,3,1,0",0
1790,2,791,"5,0,3,1,1",0
1791,2,792,"4,0,3,1,4",0
1792,2,793,"2,0,0,1,4",1
1793,2,794,"1,4,3,6,4",0
1794,2,795,"1,3,3,6,2",0
1795,2,796,"4,1,3,1,4",0
1796,2,797,"5,1,2,1,4",0
1797,2,798,"0,0,0,4,0",0
1798,2,799,"1,0,0,4,1",0
1799,2,800,"5,1,3,1,2",0
1800,2,801,"0,1,3,1,0",0
1801,2,802,"0,1,3,1,1",0
1802,2,803,"1,1,3,2,4",0
1803,2,804,"5,1,3,1,1",0
1804,2,805,"1,1,3,1,0",0
1805,2,806,"1,2,0,6,0",0
1806,2,807,"1,1,3,1,5",1
1807,2,808,"5,5,3,1,1",1
1808,2,809,"2,1,3,2,1",0
1809,2,810,"1,1,3,1,4",0
1810,2,811,"2,1,0,1,2",0
1811,2,812,"6,1,6,1,0",0
1812,2,813,"4,1,3,2,2",0
1813,2,814,"0,0,3,1,1",0
1814,2,815,"1,0,0,1,4",0
1815,2,816,"1,1,0,2,1",0
1816,2,817,"4,1,6,2,2",0
1817,2,818,"1,6,0,1,2",1
1818,2,819,"1,1,3,1,2",0
1819,2,820,"4,0,3,1,2",0
1820,2,821,"1,0,3,2,4",1
1821,2,822,"1,1,0,3,3",1
1822,2,823,"1,1,3,3,1",0
1823,2,824,"1,5,3,1,2",0
1824,2,825,"0,0,3,3,4",1
1825,2,826,"1,1,0,6,1",0
1826,2,827,"5,0,0,4,0",0
1827,2,828,"1,1,0,7,5",0
1828,2,829,"4,2,1,2,2",0
1829,2,830,"1,1,3,1,1",0
1830,2,831,"1,1,0,1,4",0
1831,2,832,"5,0,0,3,1",1
1832,2,833,"5,6,0,6,2",0
1833,2,834,"1,1,0,1,1",0
1834,2,835,"1,1,3,1,2",0
1835,2,836,"5,1,0,1,4",0
1836,2,837,"1,1,0,2,2",1
1837,2,838,"1,1,3,1,4",1
1838,2,839,"1,1,0,1,1",1
1839,2,840,"5,1,3,1,1",0
1840,2,841,"1,1,3,3,0",1
1841,2,842,"4,1,3,3,1",1
1842,2,843,"5,1,0,1,0",1
1843,2,844,"1,2,3,1,3",0
1844,2,845,"1,6,3,4,2",0
1845,2,846,"1,1,0,1,2",0
1846,2,847,"2,1,3,1,3",0
1847,2,848,"1,2,3,2,2",0
1848,2,849,"1,0,3,6,0",0
1849,2,850,"1,1,0,6,0",0
1850,2,851,"1,4,1,3,2",0
1851,2,852,"1,1,3,1,1",1
1852,2,853,"2,4,3,1,0",0
1853,2,854,"1,1,3,1,2",0
1854,2,855,"1,1,3,1,0",0
1855,2,856,"1,4,0,1,5",0
1856,2,857,"2,4,3,2,2",0
1857,2,858,"1,1,0,2,1",0
1858,2,859,"1,1,4,1,1",0
1859,2,860,"1,0,3,1,4",0
1860,2,861,"1,1,3,1,0",0
1861,2,862,"2,6,2,6,5",0
1862,2,863,"2,1,6,1,4",1
1863,2,864,"3,0,3,3,0",0
1864,2,865,"2,5,3,6,0",0
1865,2,866,"4,5,3,6,0",0
1866,2,867,"1,1,0,2,1",0
1867,2,868,"1,1,0,1,2",0
1868,2,869,"5,5,6,1,2",0
1869,2,870,"1,1,3,1,2",0
1870,2,871,"1,5,3,1,4",1
1871,2,872,"1,1,3,1,1",1
1872,2,873,"5,5,3,6,1",2
1873,2,874,"2,1,3,4,2",2
1874,2,875,"1,1,3,1,0",0
1875,2,876,"2,1,3,3,1",2
1876,2,877,"0,6,3,2,0",1
1877,2,878,"2,5,6,1,0",0
1878,2,879,"1,1,3,6,2",1
1879,2,880,"1,5,3,1,2",2
1880,2,881,"1,0,3,1,2",1
1881,2,882,"1,0,3,1,4",1
1882,2,883,"4,1,0,1,5",0
1883,2,884,"1,5,3,3,0",1
1884,2,885,"1,2,0,1,4",1
1885,2,886,"5,1,6,1,0",0
1886,2,887,"1,0,3,2,4",0
1887,2,888,"1,1,0,1,0",1
1888,2,889,"1,4,3,4,5",1
1889,2,890,"2,0,3,1,2",2
1890,2,891,"2,1,0,1,2",2
1891,2,892,"1,4,0,1,2",0
1892,2,893,"2,1,0,1,0",0
1893,2,894,"1,0,0,1,0",0
1894,2,895,"4,1,0,1,2",0
1895,2,896,"5,5,3,1,1",1
1896,2,897,"1,0,0,1,1",1
1897,2,898,"1,0,0,1,0",1
1898,2,899,"1,1,3,2,1",2
1899,2,900,"1,0,0,1,1",1
1900,2,901,"2,0,3,3,0",1
1901,2,902,"1,0,3,1,0",0
1902,2,903,"1,6,0,6,0",0
1903,2,904,"2,1,3,1,5",0
1904,2,905,"1,1,0,1,0",0
1905,2,906,"4,5,3,6,0",0
1906,2,907,"5,6,3,2,2",0
1907,2,908,"2,1,3,1,1",1
1908,2,909,"6,0,3,1,2",0
1909,2,910,"2,0,3,1,2",0
1910,2,911,"1,6,0,1,1",0
1911,2,912,"2,1,3,6,0",0
1912,2,913,"1,0,3,1,2",0
1913,2,914,"4,1,3,1,1",0
1914,2,915,"1,1,0,6,1",0
1915,2,916,"1,1,0,6,5",0
1916,2,917,"4,0,3,1,1",0
1917,2,918,"1,6,0,3,4",0
1918,2,919,"4,1,3,2,0",0
1919,2,920,"1,1,1,2,5",0
1920,2,921,"1,1,0,3,2",0
1921,2,922,"1,1,0,1,2",0
1922,2,923,"1,1,6,1,4",0
1923,2,924,"1,0,3,1,5",0
1924,2,925,"1,0,0,1,4",0
1925,2,926,"0,0,3,1,1",0
1926,2,927,"1,1,3,4,0",0
1927,2,928,"1,1,3,1,0",0
1928,2,929,"2,1,3,1,0",0
1929,2,930,"2,4,0,1,0",0
1930,2,931,"1,1,3,2,2",0
1931,2,932,"0,1,6,2,1",0
1932,2,933,"2,5,0,1,0",0
1933,2,934,"1,1,6,1,5",0
1934,2,935,"1,1,0,2,5",0
1935,2,936,"5,1,3,3,5",0
1936,2,937,"2,1,0,1,2",0
1937,2,938,"2,1,3,1,0",1
1938,2,939,"1,1,1,6,4",0
1939,2,940,"1,1,3,2,2",1
1940,2,941,"1,1,3,1,4",0
1941,2,942,"4,1,3,3,0",1
1942,2,943,"2,0,3,1,2",0
1943,2,944,"5,1,6,1,0",0
1944,2,945,"1,0,0,0,1",0
1945,2,946,"2,4,3,2,0",0
1946,2,947,"1,6,3,2,2",0
1947,2,948,"2,0,0,1,0",1
1948,2,949,"4,1,0,4,2",0
1949,2,950,"1,0,3,1,0",1
1950,2,951,"1,0,3,1,0",1
1951,2,952,"1,4,5,1,2",1
1952,2,953,"1,5,0,6,4",1
1953,2,954,"1,6,3,1,2",2
1954,2,955,"4,6,6,6,1",1
1955,2,956,"1,1,0,1,2",3
1956,2,957,"1,4,3,1,4",1
1957,2,958,"2,1,0,1,4",1
1958,2,959,"4,2,0,2,5",0
1959,2,960,"5,5,3,1,2",0
1960,2,961,"1,0,3,1,2",0
1961,2,962,"6,2,0,1,2",0
1962,2,963,"1,1,3,2,4",0
1963,2,964,"5,1,6,1,0",0
1964,2,965,"1,1,3,1,0",0
1965,2,966,"1,1,3,1,6",0
1966,2,967,"5,1,3,6,0",0
1967,2,968,"4,0,6,3,2",0
1968,2,969,"5,6,0,1,2",0
1969,2,970,"1,1,3,1,0",0
1970,2,971,"2,1,3,2,0",1
1971,2,972,"4,5,3,1,1",0
1972,2,973,"4,4,3,6,4",0
1973,2,974,"1,0,0,1,4",0
1974,2,975,"2,1,3,1,2",0
1975,2,976,"1,1,3,2,1",2
1976,2,977,"1,1,3,1,1",1
1977,2,978,"2,0,0,1,2",1
1978,2,979,"5,4,3,1,2",0
1979,2,980,"1,5,3,6,1",0
1980,2,981,"1,1,3,1,2",1
1981,2,982,"2,0,3,1,2",1
1982,2,983,"1,6,3,1,1",0
1983,2,984,"4,6,0,3,0",1
1984,2,985,"1,0,0,1,1",1
1985,2,986,"1,0,6,1,0",2
1986,2,987,"4,1,3,1,0",1
1987,2,988,"1,1,0,1,2",2
1988,2,989,"4,1,6,0,0",0
1989,2,990,"1,1,3,1,0",0
1990,2,991,"4,0,3,1,2",0
1991,2,992,"5,1,0,6,0",0
1992,2,993,"1,1,3,1,2",1
1993,2,994,"4,1,3,3,1",0
1994,2,995,"1,2,3,1,2",1
1995,2,996,"1,6,6,1,2",0
1996,2,997,"1,0,3,6,0",0
1997,2,998,"1,1,3,1,2",0
1998,2,999,"1,1,3,1,1",0
1999,2,1000,"1,1,0,1,0",0
2000,3,1,"1,2,3,3,5",0
2001,3,2,"1,0,3,1,2",0
2002,3,3,"6,1,0,2,2",0
2003,3,4,"1,1,6,6,6",0
2004,3,5,"1,4,1,1,1",0
2005,3,6,"1,1,0,1,0",0
2006,3,7,"4,1,0,1,2",0
2007,3,8,"2,1,3,1,2",0
2008,3,9,"2,1,0,3,4",0
2009,3,10,"1,1,3,1,0",1
2010,3,11,"1,0,6,1,0",0
2011,3,12,"2,1,3,1,0",0
2012,3,13,"1,1,0,2,0",2
2013,3,14,"1,0,3,1,1",1
2014,3,15,"1,0,0,2,0",1
2015,3,16,"1,0,3,1,0",0
2016,3,17,"1,4,3,3,0",0
2017,3,18,"2,1,0,1,2",0
2018,3,19,"1,1,3,1,0",0
2019,3,20,"4,1,3,1,0",1
2020,3,21,"2,5,3,1,0",1
2021,3,22,"1,0,1,3,1",1
2022,3,23,"6,0,0,2,1",0
2023,3,24,"1,0,3,1,4",1
2024,3,25,"1,1,0,1,1",0
2025,3,26,"1,1,3,1,2",0
2026,3,27,"2,1,0,2,4",0
2027,3,28,"1,6,0,1,2",0
2028,3,29,"1,1,3,1,1",1
2029,3,30,"5,0,3,2,1",0
2030,3,31,"5,1,3,3,5",0
2031,3,32,"1,1,3,1,1",0
2032,3,33,"0,0,0,6,0",0
2033,3,34,"2,2,0,2,1",0
2034,3,35,"5,2,0,2,0",0
2035,3,36,"1,2,3,2,2",0
2036,3,37,"1,1,0,6,0",0
2037,3,38,"2,6,0,6,1",0
2038,3,39,"1,1,0,1,2",1
2039,3,40,"1,1,3,1,2",1
2040,3,41,"1,6,3,1,2",0
2041,3,42,"5,2,3,4,0",0
2042,3,43,"1,6,3,1,0",1
2043,3,44,"0,1,0,1,1",0
2044,3,45,"1,1,0,1,5",2
2045,3,46,"1,1,0,3,0",2
2046,3,47,"1,1,3,1,1",0
2047,3,48,"2,0,6,1,0",0
2048,3,49,"4,1,3,1,0",0
2049,3,50,"1,1,3,1,1",1
2050,3,51,"1,1,3,4,0",1
2051,3,52,"2,1,0,1,1",2
2052,3,53,"2,6,3,4,0",1
2053,3,54,"1,0,3,2,1",2
2054,3,55,"1,0,3,1,2",0
2055,3,56,"2,6,1,1,4",0
2056,3,57,"1,1,3,2,4",2
2057,3,58,"2,0,3,1,0",1
2058,3,59,"1,6,3,3,4",1
2059,3,60,"1,1,3,2,0",1
2060,3,61,"7,0,6,1,2",-1
2061,3,62,"2,4,3,1,4",1
2062,3,63,"1,0,3,6,0",0
2063,3,64,"1,1,6,2,1",1
2064,3,65,"1,2,3,2,1",2
2065,3,66,"2,1,3,3,4",1
2066,3,67,"1,1,6,6,1",1
2067,3,68,"1,1,3,1,1",2
2068,3,69,"1,0,0,1,2",0
2069,3,70,"1,1,3,1,3",0
2070,3,71,"1,5,3,4,0",0
2071,3,72,"6,0,3,3,2",0
2072,3,73,"1,1,3,1,0",1
2073,3,74,"1,0,3,1,0",1
2074,3,75,"2,0,3,1,2",1
2075,3,76,"4,1,0,1,2",0
2076,3,77,"1,1,0,1,0",0
2077,3,78,"5,1,0,2,2",0
2078,3,79,"2,6,0,2,0",0
2079,3,80,"1,1,2,1,1",1
2080,3,81,"4,5,3,1,1",0
2081,3,82,"0,1,0,1,0",0
2082,3,83,"5,6,0,1,1",0
2083,3,84,"1,6,0,1,1",1
2084,3,85,"5,6,3,1,0",0
2085,3,86,"0,0,3,1,2",1
2086,3,87,"5,1,3,1,2",0
2087,3,88,"1,1,0,1,0",0
2088,3,89,"2,1,3,0,2",1
2089,3,90,"3,0,3,3,2",0
2090,3,91,"1,3,2,2,2",1
2091,3,92,"1,1,3,1,0",0
2092,3,93,"2,0,3,1,1",0
2093,3,94,"1,6,2,1,5",1
2094,3,95,"1,0,3,1,4",1
2095,3,96,"1,1,0,4,0",0
2096,3,97,"1,1,3,1,0",1
2097,3,98,"1,1,3,6,4",0
2098,3,99,"2,6,3,6,1",0
2099,3,100,"5,0,0,4,0",0
2100,3,101,"5,6,3,4,5",0
2101,3,102,"2,4,3,2,0",0
2102,3,103,"5,1,6,3,4",0
2103,3,104,"2,2,0,1,2",2
2104,3,105,"4,5,0,1,2",0
2105,3,106,"0,0,0,1,2",1
2106,3,107,"2,0,3,1,2",0
2107,3,108,"5,5,3,1,4",0
2108,3,109,"1,0,3,6,0",1
2109,3,110,"1,0,3,1,0",1
2110,3,111,"0,0,6,1,0",1
2111,3,112,"1,1,0,0,2",0
2112,3,113,"1,1,3,1,2",1
2113,3,114,"1,1,0,1,4",0
2114,3,115,"1,2,6,3,2",0
2115,3,116,"1,0,0,2,4",0
2116,3,117,"1,1,3,6,0",1
2117,3,118,"1,1,3,6,4",0
2118,3,119,"1,6,0,1,0",2
2119,3,120,"1,1,3,2,1",1
2120,3,121,"4,1,3,6,4",0
2121,3,122,"1,6,0,1,1",0
2122,3,123,"1,0,3,1,1",1
2123,3,124,"1,1,3,3,2",0
2124,3,125,"1,1,3,3,2",1
2125,3,126,"2,1,3,1,1",0
2126,3,127,"6,1,0,6,4",0
2127,3,128,"4,0,0,1,2",0
2128,3,129,"2,1,3,1,0",1
2129,3,130,"1,1,0,1,0",1
2130,3,131,"4,0,0,2,5",0
2131,3,132,"1,1,3,1,1",1
2132,3,133,"1,1,3,2,2",0
2133,3,134,"4,4,0,0,1",0
2134,3,135,"1,6,5,3,1",1
2135,3,136,"1,0,3,1,0",0
2136,3,137,"1,0,0,1,4",1
2137,3,138,"1,1,0,1,0",0
2138,3,139,"1,1,3,1,2",1
2139,3,140,"1,2,0,1,0",2
2140,3,141,"0,6,3,3,4",0
2141,3,142,"2,1,0,1,0",0
2142,3,143,"4,1,3,1,0",1
2143,3,144,"1,2,0,1,2",1
2144,3,145,"0,4,0,1,0",0
2145,3,146,"1,1,0,2,2",0
