,episode,step,action,reward
1429,2,430,"2,4,6,2,6",0
1430,2,431,"4,4,4,1,4",0
1431,2,432,"2,4,5,4,3",0
1432,2,433,"5,6,1,2,7",-1
1433,2,434,"1,4,2,3,3",1
1434,2,435,"0,0,5,4,2",0
1435,2,436,"1,4,1,0,7",-1
1436,2,437,"4,7,4,0,4",-1
1437,2,438,"4,0,7,2,7",-2
1438,2,439,"4,5,5,5,3",0
1439,2,440,"6,4,5,5,3",0
1440,2,441,"2,4,5,4,6",0
1441,2,442,"1,0,2,1,5",1
1442,2,443,"4,6,6,2,3",0
1443,2,444,"4,2,5,4,4",1
1444,2,445,"1,4,2,4,6",0
1445,2,446,"4,4,4,2,3",0
1446,2,447,"2,4,6,2,7",-1
1447,2,448,"4,0,5,2,4",1
1448,2,449,"4,4,5,4,6",0
1449,2,450,"4,0,2,4,6",0
1450,2,451,"1,4,5,2,7",-51
1451,2,452,"4,4,5,2,7",-100
1452,2,453,"2,6,4,7,6",-1
1453,2,454,"4,4,5,4,3",0
1454,2,455,"4,4,6,2,6",1
1455,2,456,"4,4,5,4,3",0
1456,2,457,"4,4,5,2,3",1
1457,2,458,"4,4,5,7,6",-51
1458,2,459,"2,4,6,7,3",0
1459,2,460,"2,0,2,5,4",0
1460,2,461,"4,2,5,5,3",1
1461,2,462,"2,0,6,2,2",1
1462,2,463,"3,6,6,6,2",0
1463,2,464,"7,2,1,0,6",0
1464,2,465,"4,4,5,4,3",0
1465,2,466,"2,0,6,4,7",-50
1466,2,467,"4,7,5,7,3",-52
1467,2,468,"4,0,5,0,4",0
1468,2,469,"2,7,6,3,3",0
1469,2,470,"3,7,5,3,4",0
1470,2,471,"2,4,5,3,3",1
1471,2,472,"4,3,7,4,4",0
1472,2,473,"4,4,6,4,3",0
1473,2,474,"2,6,5,4,6",0
1474,2,475,"4,5,4,2,5",1
1475,2,476,"1,4,6,4,6",0
1476,2,477,"2,0,6,4,4",0
1477,2,478,"4,2,5,4,3",0
1478,2,479,"2,4,2,4,6",0
1479,2,480,"4,4,7,1,4",-1
1480,2,481,"1,4,5,4,4",0
1481,2,482,"0,4,4,5,3",0
1482,2,483,"1,4,4,2,4",0
1483,2,484,"4,4,7,4,3",-1
1484,2,485,"4,2,6,4,5",0
1485,2,486,"3,0,6,2,6",0
1486,2,487,"0,0,4,4,3",0
1487,2,488,"4,7,4,4,4",-1
1488,2,489,"4,0,6,2,7",-1
1489,2,490,"5,4,2,1,3",0
1490,2,491,"4,0,1,7,3",-1
1491,2,492,"4,0,6,5,5",0
1492,2,493,"2,2,2,4,6",0
1493,2,494,"4,7,1,4,4",0
1494,2,495,"4,0,5,4,4",0
1495,2,496,"2,0,7,4,6",-1
1496,2,497,"4,2,2,4,4",1
1497,2,498,"2,2,4,4,7",-1
1498,2,499,"5,4,6,4,3",0
1499,2,500,"5,7,4,2,6",0
1500,2,501,"4,0,7,0,1",0
1501,2,502,"4,4,4,6,3",0
1502,2,503,"4,4,5,4,3",0
1503,2,504,"1,6,1,2,6",1
1504,2,505,"4,4,4,7,6",-1
1505,2,506,"2,4,5,4,1",0
1506,2,507,"4,7,4,4,3",-1
1507,2,508,"4,0,4,4,4",0
1508,2,509,"5,0,1,1,6",1
1509,2,510,"2,6,5,3,3",1
1510,2,511,"2,4,5,4,3",0
1511,2,512,"4,7,5,4,6",-1
1512,2,513,"3,3,6,4,3",0
1513,2,514,"5,4,5,4,5",0
1514,2,515,"4,0,4,1,4",0
1515,2,516,"2,4,4,4,3",0
1516,2,517,"4,0,4,2,3",0
1517,2,518,"4,0,5,4,6",0
1518,2,519,"4,4,7,7,7",-3
1519,2,520,"5,7,5,4,7",-52
1520,2,521,"6,0,6,1,7",0
1521,2,522,"4,4,6,1,7",0
1522,2,523,"4,4,5,1,6",1
1523,2,524,"2,4,6,4,5",0
1524,2,525,"2,1,1,4,3",0
1525,2,526,"6,0,6,7,3",-1
1526,2,527,"7,0,4,0,3",0
1527,2,528,"4,0,6,2,3",1
1528,2,529,"4,0,5,4,3",0
1529,2,530,"4,4,5,5,1",0
1530,2,531,"4,2,6,4,3",0
1531,2,532,"2,0,5,2,3",1
1532,2,533,"5,6,5,4,4",0
1533,2,534,"4,4,6,4,2",1
1534,2,535,"7,4,5,4,6",-1
1535,2,536,"4,2,4,5,6",0
1536,2,537,"4,4,2,6,7",-1
1537,2,538,"4,0,6,5,3",2
1538,2,539,"0,0,6,7,2",-1
1539,2,540,"4,4,6,4,3",0
1540,2,541,"4,4,1,4,3",1
1541,2,542,"4,4,6,1,7",-1
1542,2,543,"2,7,5,6,4",-1
1543,2,544,"2,4,6,4,3",0
1544,2,545,"1,4,1,6,3",0
1545,2,546,"4,4,6,4,4",0
1546,2,547,"2,0,7,2,3",-1
1547,2,548,"2,0,6,4,3",0
1548,2,549,"2,3,1,2,3",2
1549,2,550,"0,4,4,4,6",0
1550,2,551,"6,4,6,4,3",0
1551,2,552,"3,2,4,2,5",0
1552,2,553,"1,4,5,2,3",0
1553,2,554,"1,6,5,6,3",0
1554,2,555,"7,7,2,6,3",-1
1555,2,556,"3,5,4,4,0",0
1556,2,557,"4,4,1,7,6",-1
1557,2,558,"5,7,6,4,1",-1
1558,2,559,"3,4,5,2,1",0
1559,2,560,"2,0,1,4,3",0
1560,2,561,"1,3,4,4,1",0
1561,2,562,"6,0,6,3,3",0
1562,2,563,"4,0,5,4,4",0
1563,2,564,"2,4,2,4,6",0
1564,2,565,"2,6,6,5,4",0
1565,2,566,"4,0,7,4,3",-1
1566,2,567,"4,1,6,7,7",-2
1567,2,568,"4,4,6,2,3",1
1568,2,569,"5,0,7,5,3",-1
1569,2,570,"4,0,6,2,3",0
1570,2,571,"2,0,6,5,3",0
1571,2,572,"4,0,5,2,4",0
1572,2,573,"2,5,4,4,1",0
1573,2,574,"4,6,1,4,6",0
1574,2,575,"4,4,2,4,3",0
1575,2,576,"1,5,7,2,3",-51
1576,2,577,"4,7,5,4,1",0
1577,2,578,"4,7,5,4,3",-1
1578,2,579,"4,4,4,4,3",0
1579,2,580,"4,4,1,4,3",0
1580,2,581,"4,4,6,2,3",1
1581,2,582,"4,2,6,4,7",-1
1582,2,583,"4,4,6,4,6",0
1583,2,584,"4,0,5,6,3",0
1584,2,585,"4,4,6,6,7",-1
1585,2,586,"0,4,5,2,6",0
1586,2,587,"4,2,6,2,6",0
1587,2,588,"5,4,1,1,6",0
1588,2,589,"2,0,1,7,2",-1
1589,2,590,"4,6,2,2,4",0
1590,2,591,"0,4,6,4,6",0
1591,2,592,"7,7,5,7,6",-3
1592,2,593,"4,0,1,2,0",1
1593,2,594,"4,4,5,4,3",0
1594,2,595,"5,6,5,2,6",1
1595,2,596,"4,4,6,4,5",0
1596,2,597,"5,6,1,4,5",0
1597,2,598,"1,5,5,2,6",1
1598,2,599,"7,7,4,1,3",-2
1599,2,600,"4,4,5,5,3",0
1600,2,601,"1,0,6,4,3",0
1601,2,602,"1,6,5,4,3",0
1602,2,603,"4,1,6,4,3",0
1603,2,604,"1,4,6,5,2",0
1604,2,605,"2,4,5,2,6",0
1605,2,606,"2,4,6,1,4",0
1606,2,607,"1,4,2,1,5",0
1607,2,608,"4,4,1,7,4",-1
1608,2,609,"4,5,4,3,3",0
1609,2,610,"4,0,7,4,3",-1
1610,2,611,"4,0,6,4,3",0
1611,2,612,"5,0,4,2,7",-51
1612,2,613,"4,4,5,7,6",-1
1613,2,614,"0,4,5,4,3",0
1614,2,615,"6,4,2,2,1",0
1615,2,616,"4,4,4,4,6",0
1616,2,617,"4,3,6,4,3",0
1617,2,618,"2,3,2,2,3",0
1618,2,619,"1,2,2,2,3",1
1619,2,620,"4,7,1,4,3",-1
1620,2,621,"1,4,1,4,7",-51
1621,2,622,"1,6,5,4,1",0
1622,2,623,"4,4,1,2,6",0
1623,2,624,"4,4,5,4,3",1
1624,2,625,"4,4,1,4,3",1
1625,2,626,"1,0,5,4,6",0
1626,2,627,"4,0,6,4,3",0
1627,2,628,"4,4,6,4,6",0
1628,2,629,"4,3,1,4,3",0
1629,2,630,"4,6,1,4,3",0
1630,2,631,"4,2,6,2,3",0
1631,2,632,"1,7,3,7,1",-52
1632,2,633,"4,0,1,7,3",-1
1633,2,634,"6,0,6,6,6",0
1634,2,635,"4,0,5,2,2",0
1635,2,636,"2,0,5,5,6",0
1636,2,637,"4,4,1,4,6",0
1637,2,638,"4,0,6,4,4",0
1638,2,639,"4,4,6,4,1",0
1639,2,640,"4,0,1,5,6",0
1640,2,641,"4,6,6,2,3",0
1641,2,642,"1,0,6,1,3",0
1642,2,643,"1,0,1,5,6",0
1643,2,644,"6,0,7,4,3",-1
1644,2,645,"4,4,5,4,7",-1
1645,2,646,"0,2,2,2,3",0
1646,2,647,"2,3,5,3,3",0
1647,2,648,"4,0,2,4,4",0
1648,2,649,"4,7,4,5,6",-1
1649,2,650,"1,4,6,4,4",0
1650,2,651,"4,6,5,4,7",-1
1651,2,652,"2,0,5,2,7",-1
1652,2,653,"4,2,0,4,3",0
1653,2,654,"4,0,2,4,3",0
1654,2,655,"6,0,5,1,4",0
1655,2,656,"4,0,7,7,4",-52
1656,2,657,"0,4,2,4,4",0
1657,2,658,"4,0,6,2,3",0
1658,2,659,"4,4,5,4,1",0
1659,2,660,"4,5,4,2,0",0
1660,2,661,"1,0,7,3,3",-51
1661,2,662,"4,7,2,2,3",-1
1662,2,663,"4,0,6,4,4",0
1663,2,664,"4,4,5,3,3",0
1664,2,665,"2,6,6,2,3",1
1665,2,666,"2,4,6,4,7",-1
1666,2,667,"5,3,7,4,6",-51
1667,2,668,"4,0,6,4,6",0
1668,2,669,"2,0,6,2,3",0
1669,2,670,"4,0,6,7,6",-51
1670,2,671,"4,0,5,6,6",0
1671,2,672,"6,4,5,6,3",0
1672,2,673,"1,4,6,4,3",0
1673,2,674,"2,6,6,6,3",0
1674,2,675,"6,0,5,6,2",1
1675,2,676,"2,0,6,4,4",0
1676,2,677,"2,5,5,4,6",0
1677,2,678,"4,4,1,7,3",0
1678,2,679,"2,3,4,4,7",-1
1679,2,680,"3,0,5,2,4",0
1680,2,681,"2,0,6,2,3",1
1681,2,682,"4,4,7,3,6",-1
1682,2,683,"3,4,6,4,3",1
1683,2,684,"6,4,4,4,3",1
1684,2,685,"4,4,2,4,3",0
1685,2,686,"4,7,6,4,3",-1
1686,2,687,"4,4,1,2,6",0
1687,2,688,"2,0,0,1,3",0
1688,2,689,"2,6,6,7,6",-51
1689,2,690,"4,4,5,4,1",0
1690,2,691,"4,4,6,4,3",0
1691,2,692,"5,0,7,4,3",-1
1692,2,693,"2,7,2,5,4",-1
1693,2,694,"4,7,5,3,4",-1
1694,2,695,"0,0,5,2,6",0
1695,2,696,"2,0,1,1,4",0
1696,2,697,"0,4,6,4,6",0
1697,2,698,"4,4,7,4,3",-1
1698,2,699,"4,0,5,7,7",-52
1699,2,700,"4,0,6,4,7",-1
1700,2,701,"2,0,5,6,6",0
1701,2,702,"4,4,1,5,6",0
1702,2,703,"4,0,7,2,3",-51
1703,2,704,"4,0,5,4,1",0
1704,2,705,"4,2,7,4,3",-1
1705,2,706,"4,7,2,4,1",-1
1706,2,707,"1,7,5,7,6",-52
1707,2,708,"2,2,2,5,6",0
1708,2,709,"3,4,5,4,6",0
1709,2,710,"1,0,1,6,3",0
1710,2,711,"2,4,6,2,6",0
1711,2,712,"4,0,0,7,0",-50
1712,2,713,"1,4,4,4,6",0
1713,2,714,"2,0,2,2,7",0
1714,2,715,"4,6,7,4,6",-51
1715,2,716,"2,4,4,3,3",0
1716,2,717,"4,0,4,4,3",0
1717,2,718,"7,0,4,2,6",0
1718,2,719,"4,0,5,6,3",0
1719,2,720,"2,4,6,2,3",0
1720,2,721,"5,4,6,4,4",0
1721,2,722,"1,7,0,4,3",-1
1722,2,723,"4,7,1,1,4",0
1723,2,724,"4,3,6,6,3",0
1724,2,725,"4,0,2,4,3",0
1725,2,726,"4,0,6,4,7",0
1726,2,727,"3,0,2,3,3",0
1727,2,728,"3,4,0,4,7",-1
1728,2,729,"3,4,6,5,6",1
1729,2,730,"4,0,5,1,3",1
1730,2,731,"5,4,2,2,3",1
1731,2,732,"4,0,5,4,6",0
1732,2,733,"0,4,6,4,7",-1
1733,2,734,"6,4,2,1,3",1
1734,2,735,"0,4,2,2,4",0
1735,2,736,"4,6,5,5,7",-1
1736,2,737,"4,0,4,2,3",1
1737,2,738,"6,4,4,2,3",0
1738,2,739,"5,4,2,1,5",0
1739,2,740,"4,0,5,7,3",0
1740,2,741,"5,4,4,4,7",-1
1741,2,742,"4,6,7,3,4",0
1742,2,743,"1,0,5,5,3",2
1743,2,744,"0,4,6,2,4",1
1744,2,745,"2,2,5,4,7",-1
1745,2,746,"4,0,6,7,3",0
1746,2,747,"4,0,1,4,4",0
1747,2,748,"5,0,1,4,3",2
1748,2,749,"4,5,5,4,3",0
1749,2,750,"6,4,6,4,7",-1
1750,2,751,"4,6,5,7,4",-1
1751,2,752,"4,2,6,4,5",0
1752,2,753,"5,7,6,2,5",-50
1753,2,754,"4,6,2,3,3",0
1754,2,755,"5,0,1,4,1",1
1755,2,756,"4,1,5,4,0",0
1756,2,757,"4,7,6,1,0",1
1757,2,758,"1,4,1,2,3",0
1758,2,759,"4,7,6,4,0",0
1759,2,760,"4,7,1,4,4",0
1760,2,761,"1,4,1,4,3",1
1761,2,762,"2,4,2,4,6",0
1762,2,763,"2,0,2,4,6",1
1763,2,764,"4,7,4,4,4",-1
1764,2,765,"1,4,5,2,6",0
1765,2,766,"4,2,5,4,3",1
1766,2,767,"6,4,6,1,4",0
1767,2,768,"4,1,4,1,3",1
1768,2,769,"4,4,5,4,3",0
1769,2,770,"4,6,6,7,3",-1
1770,2,771,"2,4,7,6,2",-1
1771,2,772,"1,6,1,0,3",0
1772,2,773,"1,2,6,4,3",0
1773,2,774,"4,0,7,2,4",-1
1774,2,775,"4,0,5,4,3",0
1775,2,776,"0,0,4,4,6",1
1776,2,777,"4,4,1,5,3",0
1777,2,778,"4,6,6,4,4",0
1778,2,779,"6,0,1,6,3",0
1779,2,780,"4,0,4,4,4",1
1780,2,781,"4,4,6,0,4",0
1781,2,782,"4,4,6,2,5",0
1782,2,783,"1,0,1,2,3",0
1783,2,784,"1,4,4,4,6",0
1784,2,785,"4,6,1,3,6",0
1785,2,786,"4,4,2,4,4",0
1786,2,787,"4,4,4,1,1",0
1787,2,788,"4,4,4,2,4",0
1788,2,789,"4,4,6,4,4",0
1789,2,790,"2,4,6,4,1",1
1790,2,791,"4,7,6,6,4",-1
1791,2,792,"2,1,1,0,6",0
1792,2,793,"2,4,6,4,7",-1
1793,2,794,"7,2,5,6,4",-1
1794,2,795,"4,0,5,5,0",0
1795,2,796,"2,4,7,3,6",-1
1796,2,797,"4,7,2,4,3",-1
1797,2,798,"2,7,1,2,6",-1
1798,2,799,"4,6,7,2,4",-1
1799,2,800,"4,7,2,4,3",0
1800,2,801,"4,6,4,4,3",0
1801,2,802,"1,4,6,7,5",-1
1802,2,803,"2,7,5,4,4",-1
1803,2,804,"4,6,4,7,4",-1
1804,2,805,"6,4,1,1,3",1
1805,2,806,"1,4,5,2,3",0
1806,2,807,"1,4,4,1,7",-1
1807,2,808,"2,0,2,5,6",1
1808,2,809,"4,0,5,2,4",0
1809,2,810,"4,6,6,4,3",0
1810,2,811,"1,0,6,7,5",-1
1811,2,812,"4,6,5,4,7",-1
1812,2,813,"4,0,4,5,3",0
1813,2,814,"4,3,1,4,2",0
1814,2,815,"4,1,6,3,3",0
1815,2,816,"1,3,6,3,3",0
1816,2,817,"2,6,4,6,3",0
1817,2,818,"4,0,5,2,3",0
1818,2,819,"2,4,1,4,3",1
1819,2,820,"4,0,1,4,4",1
1820,2,821,"4,7,5,2,6",-1
1821,2,822,"5,0,1,0,7",0
1822,2,823,"2,4,6,2,7",-1
1823,2,824,"3,0,6,2,3",0
1824,2,825,"2,7,5,7,3",-1
1825,2,826,"4,0,5,4,3",0
1826,2,827,"4,6,1,4,3",0
1827,2,828,"1,0,4,4,7",-51
1828,2,829,"4,4,6,4,3",0
1829,2,830,"4,0,1,6,7",-51
1830,2,831,"2,4,5,4,3",0
1831,2,832,"4,4,4,6,6",0
1832,2,833,"4,0,5,4,6",0
1833,2,834,"4,0,2,4,7",0
1834,2,835,"2,4,6,4,0",0
1835,2,836,"5,5,6,4,3",0
1836,2,837,"4,0,7,4,4",-1
1837,2,838,"3,2,1,4,3",1
1838,2,839,"1,0,5,7,3",-1
1839,2,840,"1,4,6,4,3",0
1840,2,841,"4,0,4,6,6",0
1841,2,842,"4,4,6,4,6",0
1842,2,843,"4,4,6,3,6",0
1843,2,844,"4,4,5,3,3",0
1844,2,845,"4,4,5,2,3",0
1845,2,846,"0,7,5,2,4",-1
1846,2,847,"2,7,3,4,6",-1
1847,2,848,"3,4,7,4,6",-1
1848,2,849,"4,0,5,4,6",0
1849,2,850,"2,4,6,3,6",0
1850,2,851,"6,0,3,4,7",-1
1851,2,852,"1,2,6,4,3",0
1852,2,853,"0,0,6,4,6",0
1853,2,854,"2,0,1,4,4",0
1854,2,855,"2,6,4,5,3",0
1855,2,856,"4,7,6,4,3",-1
1856,2,857,"0,4,1,4,3",0
1857,2,858,"7,4,2,7,3",-2
1858,2,859,"2,3,6,4,6",0
1859,2,860,"4,4,7,2,3",-1
1860,2,861,"2,4,7,4,3",-1
1861,2,862,"5,4,5,4,6",0
1862,2,863,"5,0,6,4,3",0
1863,2,864,"4,4,5,3,0",0
1864,2,865,"0,4,4,7,3",-1
1865,2,866,"3,4,6,6,6",0
1866,2,867,"2,0,5,6,3",0
1867,2,868,"4,7,5,2,3",-1
1868,2,869,"2,7,6,6,3",-1
1869,2,870,"3,0,5,5,3",0
1870,2,871,"4,7,5,7,3",-2
1871,2,872,"2,3,6,6,3",0
1872,2,873,"1,7,6,2,4",-1
1873,2,874,"5,2,5,6,7",-1
1874,2,875,"0,6,0,2,3",0
1875,2,876,"4,2,6,4,3",0
1876,2,877,"3,4,2,2,3",0
1877,2,878,"4,7,6,4,4",-1
1878,2,879,"2,7,1,6,3",-1
1879,2,880,"2,0,2,4,4",0
1880,2,881,"4,0,4,4,0",1
1881,2,882,"2,4,4,6,3",0
1882,2,883,"2,0,5,4,6",0
1883,2,884,"4,0,0,7,6",-1
1884,2,885,"2,6,5,4,3",0
1885,2,886,"4,4,4,7,7",-52
1886,2,887,"4,4,5,5,6",0
1887,2,888,"3,0,4,4,5",0
1888,2,889,"4,7,6,2,3",-1
1889,2,890,"2,0,2,0,3",0
1890,2,891,"4,3,5,2,3",1
1891,2,892,"1,4,1,6,6",0
1892,2,893,"4,3,5,3,3",1
1893,2,894,"4,4,1,2,2",0
1894,2,895,"5,4,1,7,6",-1
1895,2,896,"4,0,4,4,3",0
1896,2,897,"4,7,5,3,6",-51
1897,2,898,"4,2,1,3,7",-50
1898,2,899,"1,4,4,1,7",-50
1899,2,900,"5,4,5,3,3",1
1900,2,901,"1,7,1,2,6",-51
1901,2,902,"2,2,6,4,6",0
1902,2,903,"2,0,7,5,6",-1
1903,2,904,"4,6,5,4,2",0
1904,2,905,"3,4,6,4,4",0
1905,2,906,"4,4,5,4,1",0
1906,2,907,"4,6,6,5,3",0
1907,2,908,"3,0,4,4,3",0
1908,2,909,"7,4,2,4,1",0
1909,2,910,"4,4,6,2,3",1
1910,2,911,"4,4,1,4,3",0
1911,2,912,"5,7,5,4,5",-1
1912,2,913,"2,4,6,3,3",0
1913,2,914,"3,3,6,4,3",0
1914,2,915,"2,6,6,4,1",0
1915,2,916,"4,6,6,2,4",0
1916,2,917,"4,2,5,4,7",-1
1917,2,918,"3,6,6,0,4",1
1918,2,919,"0,0,2,4,3",0
1919,2,920,"4,2,6,2,6",0
1920,2,921,"3,4,6,5,6",0
1921,2,922,"5,6,1,1,3",0
1922,2,923,"4,0,5,1,5",0
1923,2,924,"4,4,2,4,3",0
1924,2,925,"4,4,6,6,6",0
1925,2,926,"2,0,5,4,3",0
1926,2,927,"4,3,6,4,3",0
1927,2,928,"4,0,5,4,3",0
1928,2,929,"4,4,5,3,6",0
1929,2,930,"4,0,6,7,6",-1
1930,2,931,"0,0,6,6,6",0
1931,2,932,"4,4,1,4,7",0
1932,2,933,"4,4,4,4,6",0
1933,2,934,"4,4,5,4,6",0
1934,2,935,"1,2,5,4,6",0
1935,2,936,"2,0,2,4,3",0
1936,2,937,"2,6,6,7,0",-1
1937,2,938,"2,4,6,4,3",0
1938,2,939,"4,4,1,1,3",1
1939,2,940,"1,6,1,2,4",0
1940,2,941,"0,1,6,3,7",-51
1941,2,942,"4,0,1,6,6",1
1942,2,943,"3,4,6,2,4",0
1943,2,944,"0,0,6,2,3",1
1944,2,945,"4,4,5,6,3",0
1945,2,946,"1,0,2,4,6",0
1946,2,947,"4,6,6,2,7",-51
1947,2,948,"4,0,6,4,5",0
1948,2,949,"4,6,6,5,7",-1
1949,2,950,"1,5,1,3,7",-1
1950,2,951,"4,4,2,1,6",1
1951,2,952,"2,4,5,4,6",0
1952,2,953,"4,7,7,6,3",-52
1953,2,954,"4,0,5,4,5",0
1954,2,955,"2,6,5,4,1",0
1955,2,956,"1,0,6,0,4",0
1956,2,957,"4,0,5,2,7",0
1957,2,958,"4,4,6,4,3",0
1958,2,959,"4,1,7,2,1",0
1959,2,960,"4,4,5,4,6",0
1960,2,961,"4,4,2,4,7",-1
1961,2,962,"2,4,6,4,3",0
1962,2,963,"1,4,5,2,6",0
1963,2,964,"4,4,5,1,1",0
1964,2,965,"4,2,4,5,6",0
1965,2,966,"2,4,5,4,3",0
1966,2,967,"5,4,5,4,7",-1
1967,2,968,"1,7,5,4,0",-1
1968,2,969,"5,4,7,0,3",-1
1969,2,970,"2,5,6,4,3",0
1970,2,971,"4,4,1,4,3",0
1971,2,972,"2,4,4,4,5",0
1972,2,973,"4,3,5,4,5",0
1973,2,974,"4,7,5,5,1",-1
1974,2,975,"2,4,1,4,6",0
1975,2,976,"1,7,4,4,6",-1
1976,2,977,"1,7,2,4,6",-1
1977,2,978,"4,4,2,7,3",-1
1978,2,979,"1,4,6,3,6",0
1979,2,980,"7,7,5,4,1",-2
1980,2,981,"2,6,5,3,3",0
1981,2,982,"0,4,6,3,3",1
1982,2,983,"5,5,2,4,3",0
1983,2,984,"4,0,5,1,3",0
1984,2,985,"2,0,7,7,6",-2
1985,2,986,"4,0,2,4,7",-1
1986,2,987,"3,0,2,4,3",1
1987,2,988,"5,0,4,4,1",0
1988,2,989,"2,4,5,1,3",0
1989,2,990,"4,7,4,4,3",-1
1990,2,991,"4,5,6,4,3",0
1991,2,992,"4,2,5,4,7",-1
1992,2,993,"4,7,4,3,3",-1
1993,2,994,"4,4,4,1,4",0
1994,2,995,"4,4,2,4,6",0
1995,2,996,"6,6,6,4,7",-1
1996,2,997,"2,4,0,4,2",0
1997,2,998,"4,6,6,2,5",0
1998,2,999,"2,7,6,4,3",-1
1999,2,1000,"0,4,5,3,3",0
2000,3,1,"2,4,6,4,7",-1
2001,3,2,"2,0,5,4,6",0
2002,3,3,"1,0,7,2,3",-1
2003,3,4,"0,0,4,4,7",-1
2004,3,5,"0,4,6,4,4",0
2005,3,6,"7,0,4,2,3",0
2006,3,7,"4,0,4,4,4",0
2007,3,8,"4,2,1,4,3",1
2008,3,9,"4,7,5,3,3",-1
2009,3,10,"4,4,4,4,5",0
2010,3,11,"2,4,1,2,0",0
2011,3,12,"1,4,5,4,3",1
2012,3,13,"2,3,4,3,3",0
2013,3,14,"4,0,6,2,3",2
2014,3,15,"4,0,6,4,7",0
2015,3,16,"2,0,6,4,3",2
2016,3,17,"4,0,5,2,2",1
2017,3,18,"4,6,6,2,6",0
2018,3,19,"5,0,1,0,3",0
2019,3,20,"2,4,5,2,7",-1
2020,3,21,"2,0,7,1,6",-1
2021,3,22,"4,5,6,4,6",0
2022,3,23,"4,2,0,4,5",0
2023,3,24,"7,0,4,4,3",0
2024,3,25,"2,0,5,2,3",0
2025,3,26,"2,7,5,5,3",-1
2026,3,27,"2,0,6,7,6",-1
2027,3,28,"5,6,4,4,3",0
2028,3,29,"2,6,6,2,3",2
2029,3,30,"3,7,4,2,4",-1
2030,3,31,"2,3,6,4,3",0
2031,3,32,"3,0,2,2,4",0
2032,3,33,"4,7,6,4,6",-1
2033,3,34,"5,4,2,4,4",1
2034,3,35,"2,4,6,2,2",0
2035,3,36,"4,6,0,4,3",0
2036,3,37,"6,6,1,4,3",1
2037,3,38,"4,7,2,4,3",-1
2038,3,39,"2,2,6,2,6",0
2039,3,40,"2,4,5,4,6",1
2040,3,41,"4,4,6,2,3",1
2041,3,42,"2,3,4,4,6",0
2042,3,43,"1,4,6,4,6",0
2043,3,44,"1,4,1,2,3",0
2044,3,45,"3,4,6,4,3",0
2045,3,46,"1,0,1,1,3",1
2046,3,47,"1,4,6,4,6",1
2047,3,48,"4,4,5,4,3",1
2048,3,49,"1,0,7,4,3",1
2049,3,50,"3,1,5,4,3",1
2050,3,51,"2,0,2,2,6",1
2051,3,52,"4,4,5,2,4",0
2052,3,53,"4,2,4,4,6",0
2053,3,54,"4,4,4,4,6",0
2054,3,55,"2,4,2,6,6",0
2055,3,56,"4,4,5,7,3",-1
2056,3,57,"2,0,6,4,2",1
2057,3,58,"4,0,6,4,3",1
2058,3,59,"6,0,2,4,1",1
2059,3,60,"2,0,5,6,6",2
2060,3,61,"2,4,1,4,4",0
2061,3,62,"4,2,6,4,6",0
2062,3,63,"4,4,6,7,3",-51
2063,3,64,"2,0,6,0,7",0
2064,3,65,"2,4,5,1,3",1
2065,3,66,"4,0,6,4,3",1
2066,3,67,"4,3,2,4,3",0
2067,3,68,"4,7,1,4,3",-1
2068,3,69,"4,4,4,4,4",0
2069,3,70,"1,5,6,4,6",0
2070,3,71,"3,0,6,2,4",0
2071,3,72,"2,3,1,4,6",0
2072,3,73,"4,5,4,2,3",1
2073,3,74,"4,3,6,4,3",1
2074,3,75,"3,6,4,7,3",-51
2075,3,76,"2,4,5,4,5",0
2076,3,77,"4,4,6,1,5",0
2077,3,78,"3,7,1,4,7",-52
2078,3,79,"2,0,5,7,1",-50
2079,3,80,"4,6,5,3,3",1
2080,3,81,"1,5,1,4,3",0
2081,3,82,"4,7,4,2,3",-51
2082,3,83,"2,5,6,6,3",1
2083,3,84,"2,4,5,4,4",0
2084,3,85,"4,0,5,4,3",2
2085,3,86,"2,1,4,3,3",1
2086,3,87,"1,7,4,2,1",-1
2087,3,88,"5,0,6,2,3",1
2088,3,89,"4,4,6,4,7",-1
2089,3,90,"1,4,5,3,3",1
2090,3,91,"4,4,4,4,6",0
2091,3,92,"4,0,1,1,4",1
2092,3,93,"0,3,2,7,4",-1
2093,3,94,"2,6,5,5,7",-1
2094,3,95,"4,4,7,2,6",-1
2095,3,96,"4,4,6,7,7",-2
2096,3,97,"1,4,7,2,6",0
2097,3,98,"2,0,6,4,0",0
2098,3,99,"1,0,5,2,3",0
2099,3,100,"4,7,5,4,6",-1
2100,3,101,"2,0,6,4,3",1
2101,3,102,"2,0,5,4,6",1
2102,3,103,"4,0,5,6,3",0
2103,3,104,"0,4,1,4,3",2
2104,3,105,"1,3,5,2,2",0
2105,3,106,"3,6,4,2,3",1
2106,3,107,"4,4,6,6,6",0
2107,3,108,"4,4,5,1,0",1
2108,3,109,"2,2,2,2,3",1
2109,3,110,"5,7,5,7,3",-52
2110,3,111,"4,0,5,4,6",0
2111,3,112,"2,6,6,7,2",-50
2112,3,113,"4,0,1,4,6",0
2113,3,114,"1,4,2,2,3",1
2114,3,115,"3,4,5,1,4",1
2115,3,116,"2,0,6,2,3",1
2116,3,117,"2,4,6,6,3",1
2117,3,118,"4,4,5,5,3",0
2118,3,119,"4,6,5,2,3",1
